H_sin,H_cos,S,B,H,RGB,HEX,name
-0.09791057345851473,0.9940319917781462,0.7892856380409731,0.9081217186328077,354.3746022474383,"(231, 48, 65)",#e73041,strawberry
0.015327929960936598,-0.998590242413713,0.43065993266941727,0.4549558150351286,179.12060353168067,"(66, 116, 115)",#427473,slate
0.863419754369338,0.502429785112376,0.4699114287543845,0.29378911138923663,59.804585876688456,"(74, 74, 39)",#4a4a27,army-green
0.49838091995848016,0.866409387134456,0.384871757615448,0.9427704088171222,29.9086180705448,"(240, 194, 147)",#f0c293,pale-salmon
-0.9855245102834957,0.16299042388158855,0.08809968813191021,0.657110708257798,279.3908270378256,"(162, 152, 167)",#a298a7,cool-grey
-0.6032186113897232,-0.7965945162368737,0.23457205608247994,0.6444785450412053,217.13470800160493,"(125, 140, 164)",#7d8ca4,blue/grey
0.5071937242366976,0.8610443735804059,0.4727562971363834,0.3343540485561946,30.499991456657185,"(85, 65, 44)",#55412c,purple-brown
0.9947724173836028,0.09551111221819814,0.12670627158243725,0.7024378068058906,84.51566990897989,"(169, 179, 156)",#a9b39c,greyish
-0.15963604089957817,0.98632534367872,0.10676301946190914,0.5631895937963018,350.806442144021,"(143, 128, 130)",#8f8082,warm-grey
0.7460513475090749,-0.6639146639017823,0.1184277879362759,0.4540752283253265,131.6660383232097,"(102, 115, 104)",#667368,slate-grey
0.11594284528715215,0.9924929840680652,0.5785728138193701,0.3151515151515165,6.66308173069082,"(80, 39, 33)",#502721,dark-grey
0.5182824817922407,0.8545461640256279,0.21532357234470564,0.5805391639232254,31.236822992459572,"(148, 132, 116)",#948474,brown-grey
0.5952486257653926,0.8028694162481703,0.709905239391289,0.714676480726727,36.55329484278657,"(182, 131, 52)",#b68334,leather
0.7793374647155296,0.6258048192815843,0.19599363626665753,0.9530067301809273,51.235677127142615,"(243, 236, 195)",#f3ecc3,egg-shell
0.39916804255782457,-0.9159529357138081,0.08751965726057453,0.8320256022873109,156.45265103683357,"(193, 212, 204)",#c1d4cc,silver
-0.6429184237158512,-0.764613590507794,0.7205508298112384,0.26686981098745816,220.05849764873952,"(19, 35, 68)",#132344,dark
-0.02520764746653059,0.9990914549414915,0.8143766117154947,0.6563331582633052,358.5547014227392,"(167, 31, 34)",#a71f22,brick
-0.5851523638153432,0.808705524848078,0.4907316443435492,0.6988068095455232,324.111754378735,"(178, 90, 143)",#b25a8f,light-plum
0.908351257643296,0.4161137549886456,0.3612246302375581,0.7435941366837998,65.38758631374736,"(183, 189, 121)",#b7bd79,greenish-tan
-0.3447590375545524,-0.9374137140695415,0.5770630481424758,0.7893063682715669,200.19235239105055,"(85, 162, 201)",#55a2c9,faded-blue
0.43865166387753163,0.8982187540604138,0.40181661611131675,0.6537626184159155,26.028906717381986,"(166, 128, 99)",#a68063,puce
-0.21375614821629613,-0.9759846887408103,0.07931542798821156,0.9442690493919079,192.35362475453675,"(221, 236, 240)",#ddecf0,ice
0.708895525706965,0.704621825138928,0.22545116229598447,0.6634234646239447,45.17323045888622,"(169, 159, 131)",#a99f83,stone
-0.9756328202766926,0.21045902501140132,0.40750600533285886,0.16294727383588326,282.17305283792007,"(36, 24, 41)",#241829,dark
-0.27807526448360054,0.9594779218623779,0.5396656461570897,0.46176772247360576,343.8373891550406,"(117, 54, 71)",#753647,brownish-purple
0.9963240912261777,-0.06671588377268095,0.38678322574362195,0.4059954220788184,93.83092270003387,"(80, 103, 63)",#50673f,camo-green
0.14927903861389208,0.9882071391522551,0.49975117832270816,0.6603707664884133,8.590179984399718,"(168, 96, 84)",#a86054,clay
-0.9233462565082435,-0.38196388571237977,0.09436430585236244,0.7509889732698332,247.5264163686129,"(175, 173, 191)",#afadbf,light-grey-blue
-0.07942153519464201,0.9960353323049771,0.5409856977288227,0.30378499658569974,355.44101395257036,"(77, 35, 38)",#4d2326,dark-grey
