support,itemsets
0.00040118387089448863,"frozenset({'cluster_52', 'school_ Japan'})"
0.00013246637246516134,"frozenset({'cluster_53', 'school_ Japan'})"
0.00010597309797212908,"frozenset({'cluster_15', 'school_ Japan'})"
0.00012868161896615674,"frozenset({'cluster_30', 'school_ Japan'})"
0.0001892376749502305,"frozenset({'school_ Japan', 'cluster_97'})"
0.0017599103770371436,"frozenset({'school_ modern', 'cluster_31'})"
0.0008288610162820096,"frozenset({'cluster_42', 'school_ Unknown'})"
0.005828520388467099,"frozenset({'school_ modern', 'cluster_42'})"
0.006562762567273993,"frozenset({'school_ modern', 'cluster_50'})"
0.0007758744672959451,"frozenset({'cluster_50', 'school_ Unknown'})"
0.0015593184415898993,"frozenset({'cluster_44', 'school_ modern'})"
0.00012111211196814751,"frozenset({'cluster_44', 'school_ Unknown'})"
0.0011997668591844613,"frozenset({'school_ modern', 'cluster_45'})"
0.00015517489345918901,"frozenset({'cluster_45', 'school_ Unknown'})"
0.001862098721510268,"frozenset({'school_ modern', 'cluster_78'})"
0.0001476053864611798,"frozenset({'cluster_78', 'school_ Italy'})"
0.0002346547169382858,"frozenset({'cluster_78', 'school_ Unknown'})"
0.0011694888311924243,"frozenset({'school_ modern', 'cluster_58'})"
0.0012149058731804798,"frozenset({'school_ modern', 'cluster_20'})"
0.000223300456441272,"frozenset({'cluster_20', 'school_ Unknown'})"
0.00014003587946317055,"frozenset({'school_ India', 'cluster_13'})"
0.0004087533778924979,"frozenset({'school_ India', 'cluster_52'})"
0.00021573094944326275,"frozenset({'school_ India', 'cluster_30'})"
0.0001135426049701383,"frozenset({'school_ India', 'cluster_59'})"
0.00012111211196814751,"frozenset({'school_ India', 'cluster_29'})"
0.0001173273584691429,"frozenset({'cluster_1', 'school_ China'})"
0.0003519820754074287,"frozenset({'cluster_52', 'school_ China'})"
0.0001589596469581936,"frozenset({'cluster_75', 'school_ China'})"
0.00040118387089448863,"frozenset({'school_ China', 'cluster_66'})"
0.0004995874618686085,"frozenset({'school_ China', 'cluster_59'})"
0.00012489686546715212,"frozenset({'cluster_14', 'school_ China'})"
0.0001173273584691429,"frozenset({'school_ China', 'cluster_32'})"
0.00012489686546715212,"frozenset({'school_ China', 'cluster_29'})"
0.0001476053864611798,"frozenset({'cluster_30', 'school_ China'})"
0.00010218834447312447,"frozenset({'cluster_81', 'school_ China'})"
0.0001476053864611798,"frozenset({'school_ China', 'cluster_13'})"
0.00012868161896615674,"frozenset({'school_ China', 'cluster_70'})"
0.00010597309797212908,"frozenset({'cluster_71', 'school_ China'})"
0.0016804305535580467,"frozenset({'school_ modern', 'cluster_68'})"
0.00010597309797212908,"frozenset({'cluster_68', 'school_ Unknown'})"
