support,itemsets
0.00010975785147113369,"frozenset({'decade_1950', 'cluster_19'})"
0.00024222422393629502,"frozenset({'decade_1950', 'cluster_0'})"
0.0001135426049701383,"frozenset({'decade_1950', 'cluster_34'})"
0.0001892376749502305,"frozenset({'decade_1950', 'cluster_48'})"
0.00012111211196814751,"frozenset({'decade_1950', 'cluster_75'})"
0.0001589596469581936,"frozenset({'decade_1950', 'cluster_15'})"
0.00012489686546715212,"frozenset({'decade_1950', 'cluster_81'})"
0.000223300456441272,"frozenset({'decade_1950', 'cluster_52'})"
0.00017788341445321666,"frozenset({'decade_1950', 'cluster_97'})"
0.00017409866095421204,"frozenset({'decade_1950', 'cluster_28'})"
0.0001173273584691429,"frozenset({'decade_1950', 'cluster_13'})"
0.0001476053864611798,"frozenset({'decade_1950', 'cluster_36'})"
0.00014382063296217517,"frozenset({'decade_1950', 'cluster_64'})"
0.00012111211196814751,"frozenset({'decade_1950', 'cluster_43'})"
0.00017409866095421204,"frozenset({'decade_1950', 'cluster_30'})"
0.00013246637246516134,"frozenset({'decade_1950', 'cluster_29'})"
0.00016652915395620283,"frozenset({'decade_1950', 'cluster_32'})"
0.00013625112596416596,"frozenset({'decade_1950', 'cluster_4'})"
0.0001173273584691429,"frozenset({'decade_1950', 'cluster_40'})"
0.00016274440045719823,"frozenset({'decade_1950', 'cluster_11'})"
0.00012489686546715212,"frozenset({'decade_1950', 'cluster_70'})"
0.0001173273584691429,"frozenset({'decade_1950', 'cluster_74'})"
0.00014382063296217517,"frozenset({'decade_1950', 'cluster_25'})"
0.00014382063296217517,"frozenset({'decade_1950', 'cluster_27'})"
0.00010975785147113369,"frozenset({'decade_1950', 'cluster_35'})"
0.00014382063296217517,"frozenset({'decade_1950', 'cluster_14'})"
0.006259982287353624,"frozenset({'decade_2010', 'cluster_12'})"
0.001775049391033162,"frozenset({'decade_2000', 'cluster_12'})"
0.00018166816795222126,"frozenset({'decade_1890', 'cluster_12'})"
0.00017409866095421204,"frozenset({'decade_1910', 'cluster_12'})"
0.00010597309797212908,"frozenset({'cluster_12', 'decade_1900'})"
0.0011127175287073553,"frozenset({'cluster_39', 'decade_2000'})"
0.003542529275068315,"frozenset({'cluster_39', 'decade_2010'})"
0.00012868161896615674,"frozenset({'cluster_39', 'decade_1890'})"
0.00010218834447312447,"frozenset({'cluster_39', 'decade_1910'})"
0.000949973128250157,"frozenset({'decade_2010', 'cluster_46'})"
0.0002725022519283319,"frozenset({'cluster_46', 'decade_2000'})"
0.007001793973158528,"frozenset({'cluster_80', 'decade_2010'})"
0.0030542960736967203,"frozenset({'cluster_80', 'decade_2000'})"
0.00012111211196814751,"frozenset({'decade_1890', 'cluster_80'})"
0.010048520539857239,"frozenset({'cluster_97', 'decade_2010'})"
0.002456305020853992,"frozenset({'cluster_97', 'decade_2000'})"
0.00035576682890643333,"frozenset({'decade_1890', 'cluster_97'})"
0.007255372457591837,"frozenset({'decade_2010', 'cluster_5'})"
0.0021194619594425814,"frozenset({'cluster_5', 'decade_2000'})"
0.0016350135115699915,"frozenset({'cluster_18', 'decade_2000'})"
0.005438690778069625,"frozenset({'cluster_18', 'decade_2010'})"
0.00013625112596416596,"frozenset({'decade_1890', 'cluster_18'})"
0.0001173273584691429,"frozenset({'cluster_18', 'decade_1910'})"
0.00010597309797212908,"frozenset({'cluster_18', 'decade_1900'})"
0.004901255781210969,"frozenset({'decade_2010', 'cluster_9'})"
0.0014117130551287195,"frozenset({'cluster_9', 'decade_2000'})"
0.00010597309797212908,"frozenset({'decade_1890', 'cluster_9'})"
0.00028764126592435035,"frozenset({'cluster_22', 'decade_2000'})"
0.001426852069124738,"frozenset({'decade_2010', 'cluster_22'})"
0.004341112263358288,"frozenset({'decade_2010', 'cluster_73'})"
0.001532825167096867,"frozenset({'cluster_73', 'decade_2000'})"
0.007713327630971395,"frozenset({'decade_2010', 'cluster_30'})"
0.0025774171328221394,"frozenset({'cluster_30', 'decade_2000'})"
0.0005525740108546731,"frozenset({'decade_1890', 'cluster_30'})"
0.005741471057989993,"frozenset({'cluster_34', 'decade_2010'})"
0.0018318206935182312,"frozenset({'cluster_34', 'decade_2000'})"
0.00012489686546715212,"frozenset({'cluster_34', 'decade_1910'})"
0.00020437668894624894,"frozenset({'decade_1890', 'cluster_34'})"
0.0014192825621267286,"frozenset({'decade_2010', 'cluster_63'})"
0.0003406278149104149,"frozenset({'cluster_63', 'decade_2000'})"
0.00848920209826734,"frozenset({'decade_2010', 'cluster_10'})"
0.003141345404173826,"frozenset({'cluster_10', 'decade_2000'})"
0.005847444155962122,"frozenset({'cluster_64', 'decade_2010'})"
0.0021951570294226736,"frozenset({'cluster_64', 'decade_2000'})"
0.00014003587946317055,"frozenset({'cluster_64', 'decade_1900'})"
0.00014003587946317055,"frozenset({'decade_1890', 'cluster_64'})"
0.0016804305535580467,"frozenset({'cluster_96', 'decade_2000'})"
0.005211605568129348,"frozenset({'cluster_96', 'decade_2010'})"
0.00012111211196814751,"frozenset({'decade_1890', 'cluster_96'})"
0.003345722093120075,"frozenset({'cluster_61', 'decade_2010'})"
0.0012376143941745074,"frozenset({'cluster_61', 'decade_2000'})"
0.00010218834447312447,"frozenset({'cluster_61', 'decade_1890'})"
0.005275946377612426,"frozenset({'cluster_37', 'decade_2010'})"
0.0015555336880908946,"frozenset({'cluster_37', 'decade_2000'})"
0.0046401077897796515,"frozenset({'decade_2010', 'cluster_41'})"
0.0015101166461028393,"frozenset({'cluster_41', 'decade_2000'})"
0.0064492199623038555,"frozenset({'decade_2010', 'cluster_21'})"
0.0016160897440749683,"frozenset({'cluster_21', 'decade_2000'})"
0.00012868161896615674,"frozenset({'decade_1890', 'cluster_21'})"
0.004806636943735855,"frozenset({'decade_2010', 'cluster_62'})"
0.0014192825621267286,"frozenset({'cluster_62', 'decade_2000'})"
0.0001135426049701383,"frozenset({'decade_1810', 'cluster_82'})"
0.00010218834447312447,"frozenset({'decade_1810', 'cluster_24'})"
0.00010975785147113369,"frozenset({'cluster_71', 'decade_1810'})"
0.00010218834447312447,"frozenset({'decade_1810', 'cluster_17'})"
0.00013246637246516134,"frozenset({'cluster_32', 'decade_1810'})"
0.00019680718194823972,"frozenset({'cluster_24', 'decade_1850'})"
0.00016274440045719823,"frozenset({'cluster_13', 'decade_1850'})"
0.00021194619594425815,"frozenset({'decade_1850', 'cluster_15'})"
0.00014003587946317055,"frozenset({'decade_1850', 'cluster_66'})"
0.0002952107729223596,"frozenset({'cluster_14', 'decade_1850'})"
0.00020816144244525353,"frozenset({'cluster_38', 'decade_1850'})"
0.00017409866095421204,"frozenset({'cluster_27', 'decade_1850'})"
0.00017031390745520745,"frozenset({'cluster_81', 'decade_1850'})"
0.000223300456441272,"frozenset({'decade_1850', 'cluster_75'})"
0.0003065650334193734,"frozenset({'decade_1850', 'cluster_82'})"
0.00018166816795222126,"frozenset({'decade_1850', 'cluster_30'})"
0.00012489686546715212,"frozenset({'cluster_7', 'decade_1850'})"
0.0002308699634392812,"frozenset({'cluster_83', 'decade_1850'})"
0.00029142601942335497,"frozenset({'cluster_1', 'decade_1850'})"
0.00016652915395620283,"frozenset({'decade_1850', 'cluster_91'})"
0.00010597309797212908,"frozenset({'cluster_70', 'decade_1850'})"
0.00032170404741539184,"frozenset({'cluster_71', 'decade_1850'})"
0.00020437668894624894,"frozenset({'cluster_19', 'decade_1850'})"
0.00021194619594425815,"frozenset({'decade_1850', 'cluster_4'})"
0.0002346547169382858,"frozenset({'cluster_25', 'decade_1850'})"
0.0006471928483297882,"frozenset({'cluster_32', 'decade_1850'})"
0.0001930224284492351,"frozenset({'cluster_28', 'decade_1850'})"
0.00014382063296217517,"frozenset({'cluster_72', 'decade_1850'})"
0.00019680718194823972,"frozenset({'cluster_52', 'decade_1850'})"
0.00017788341445321666,"frozenset({'decade_1850', 'cluster_17'})"
0.00021194619594425815,"frozenset({'cluster_48', 'decade_1850'})"
0.0001173273584691429,"frozenset({'cluster_86', 'decade_1850'})"
0.00013625112596416596,"frozenset({'decade_1850', 'cluster_59'})"
0.00017409866095421204,"frozenset({'cluster_53', 'decade_1850'})"
0.0001930224284492351,"frozenset({'decade_1850', 'cluster_77'})"
0.0001513901399601844,"frozenset({'decade_1850', 'cluster_35'})"
0.0016917848140550606,"frozenset({'decade_2000', 'cluster_17'})"
0.0004314618988865255,"frozenset({'decade_1890', 'cluster_17'})"
0.00455684321280155,"frozenset({'decade_2010', 'cluster_17'})"
0.0003444125684094195,"frozenset({'decade_1880', 'cluster_17'})"
0.00013625112596416596,"frozenset({'decade_1960', 'cluster_0'})"
0.00024979373093430424,"frozenset({'decade_1960', 'cluster_66'})"
0.00012111211196814751,"frozenset({'decade_1960', 'cluster_59'})"
0.00010975785147113369,"frozenset({'decade_1970', 'cluster_7'})"
0.000223300456441272,"frozenset({'decade_1970', 'cluster_66'})"
0.0001173273584691429,"frozenset({'cluster_53', 'decade_1970'})"
0.00010218834447312447,"frozenset({'decade_1990', 'cluster_77'})"
0.0001476053864611798,"frozenset({'cluster_53', 'decade_1990'})"
0.00027628700542733654,"frozenset({'cluster_32', 'decade_1990'})"
0.00017409866095421204,"frozenset({'decade_1990', 'cluster_7'})"
0.0013662960131406643,"frozenset({'cluster_31', 'decade_2010'})"
0.000397399117395484,"frozenset({'cluster_31', 'decade_2000'})"
0.0004201076383895117,"frozenset({'cluster_53', 'decade_1900'})"
0.00016274440045719823,"frozenset({'cluster_7', 'decade_1900'})"
0.0003481973219084241,"frozenset({'cluster_48', 'decade_1900'})"
0.00014382063296217517,"frozenset({'cluster_24', 'decade_1900'})"
0.0002800717589263411,"frozenset({'cluster_30', 'decade_1900'})"
0.00018166816795222126,"frozenset({'cluster_29', 'decade_1900'})"
0.000223300456441272,"frozenset({'cluster_59', 'decade_1900'})"
0.00041632288489050706,"frozenset({'decade_1900', 'cluster_77'})"
0.00021194619594425815,"frozenset({'decade_1900', 'cluster_17'})"
0.0001892376749502305,"frozenset({'cluster_43', 'decade_1900'})"
0.00023843947043729043,"frozenset({'cluster_91', 'decade_1900'})"
0.00023843947043729043,"frozenset({'cluster_14', 'decade_1900'})"
0.00024222422393629502,"frozenset({'cluster_38', 'decade_1900'})"
0.00018166816795222126,"frozenset({'cluster_82', 'decade_1900'})"
0.0002725022519283319,"frozenset({'cluster_15', 'decade_1900'})"
0.0003065650334193734,"frozenset({'cluster_1', 'decade_1900'})"
0.00025357848443330886,"frozenset({'cluster_28', 'decade_1900'})"
0.0002460089774352996,"frozenset({'cluster_66', 'decade_1900'})"
0.00020437668894624894,"frozenset({'cluster_19', 'decade_1900'})"
0.0003141345404173826,"frozenset({'decade_1900', 'cluster_75'})"
0.00021573094944326275,"frozenset({'cluster_13', 'decade_1900'})"
0.00035955158240543795,"frozenset({'cluster_52', 'decade_1900'})"
0.0001892376749502305,"frozenset({'cluster_83', 'decade_1900'})"
0.0001589596469581936,"frozenset({'cluster_70', 'decade_1900'})"
0.0001589596469581936,"frozenset({'cluster_0', 'decade_1900'})"
0.00029142601942335497,"frozenset({'cluster_81', 'decade_1900'})"
0.0001892376749502305,"frozenset({'decade_1900', 'cluster_4'})"
0.00024222422393629502,"frozenset({'cluster_71', 'decade_1900'})"
0.0002460089774352996,"frozenset({'cluster_25', 'decade_1900'})"
0.00016274440045719823,"frozenset({'cluster_32', 'decade_1900'})"
0.00014382063296217517,"frozenset({'decade_1800', 'cluster_71'})"
0.00027628700542733654,"frozenset({'decade_1800', 'cluster_32'})"
0.00012489686546715212,"frozenset({'decade_1800', 'cluster_97'})"
0.00010218834447312447,"frozenset({'decade_1800', 'cluster_52'})"
0.00012111211196814751,"frozenset({'decade_1800', 'cluster_59'})"
0.004443300607831412,"frozenset({'cluster_42', 'decade_2010'})"
0.0014003587946317057,"frozenset({'cluster_42', 'decade_2000'})"
0.0001135426049701383,"frozenset({'cluster_42', 'decade_1910'})"
0.0001135426049701383,"frozenset({'decade_1890', 'cluster_42'})"
0.00010218834447312447,"frozenset({'decade_1710', 'cluster_24'})"
0.00010218834447312447,"frozenset({'decade_1710', 'cluster_82'})"
0.00010597309797212908,"frozenset({'cluster_48', 'decade_1860'})"
0.00016652915395620283,"frozenset({'cluster_4', 'decade_1860'})"
0.0001173273584691429,"frozenset({'cluster_13', 'decade_1860'})"
0.00018166816795222126,"frozenset({'cluster_32', 'decade_1860'})"
0.00014382063296217517,"frozenset({'cluster_83', 'decade_1860'})"
0.00028385651242534573,"frozenset({'cluster_71', 'decade_1860'})"
0.00021194619594425815,"frozenset({'cluster_17', 'decade_1860'})"
0.0001135426049701383,"frozenset({'cluster_69', 'decade_1860'})"
0.00010975785147113369,"frozenset({'cluster_99', 'decade_1860'})"
0.00017409866095421204,"frozenset({'cluster_82', 'decade_1860'})"
0.0001173273584691429,"frozenset({'cluster_19', 'decade_1860'})"
0.0001173273584691429,"frozenset({'cluster_27', 'decade_1860'})"
0.00016652915395620283,"frozenset({'cluster_75', 'decade_1860'})"
0.0001513901399601844,"frozenset({'cluster_14', 'decade_1860'})"
0.00020437668894624894,"frozenset({'cluster_81', 'decade_1860'})"
0.00016274440045719823,"frozenset({'cluster_25', 'decade_1860'})"
0.0001135426049701383,"frozenset({'cluster_93', 'decade_1860'})"
0.00010218834447312447,"frozenset({'cluster_72', 'decade_1860'})"
0.00017409866095421204,"frozenset({'cluster_77', 'decade_1860'})"
0.00015517489345918901,"frozenset({'cluster_59', 'decade_1860'})"
0.0001589596469581936,"frozenset({'cluster_38', 'decade_1860'})"
0.00016274440045719823,"frozenset({'cluster_91', 'decade_1860'})"
0.00018166816795222126,"frozenset({'cluster_1', 'decade_1860'})"
0.00017409866095421204,"frozenset({'cluster_24', 'decade_1860'})"
0.00012868161896615674,"frozenset({'decade_1920', 'cluster_0'})"
0.00017409866095421204,"frozenset({'decade_1920', 'cluster_91'})"
0.00020437668894624894,"frozenset({'decade_1920', 'cluster_48'})"
0.00015517489345918901,"frozenset({'cluster_55', 'decade_1920'})"
0.0002460089774352996,"frozenset({'cluster_53', 'decade_1920'})"
0.00031034978691837803,"frozenset({'decade_1920', 'cluster_66'})"
0.00014382063296217517,"frozenset({'cluster_92', 'decade_1920'})"
0.00012868161896615674,"frozenset({'decade_1920', 'cluster_29'})"
0.00019680718194823972,"frozenset({'cluster_1', 'decade_1920'})"
0.00013625112596416596,"frozenset({'decade_1920', 'cluster_17'})"
0.00017788341445321666,"frozenset({'cluster_14', 'decade_1920'})"
0.00010218834447312447,"frozenset({'decade_1920', 'cluster_36'})"
0.00016274440045719823,"frozenset({'cluster_25', 'decade_1920'})"
0.00014003587946317055,"frozenset({'decade_1920', 'cluster_13'})"
0.00014382063296217517,"frozenset({'decade_1920', 'cluster_75'})"
0.00015517489345918901,"frozenset({'decade_1920', 'cluster_15'})"
0.00012489686546715212,"frozenset({'decade_1920', 'cluster_30'})"
0.00021194619594425815,"frozenset({'decade_1920', 'cluster_81'})"
0.0001476053864611798,"frozenset({'decade_1920', 'cluster_4'})"
0.00016652915395620283,"frozenset({'cluster_83', 'decade_1920'})"
0.0001589596469581936,"frozenset({'cluster_28', 'decade_1920'})"
0.00014003587946317055,"frozenset({'cluster_71', 'decade_1920'})"
0.000223300456441272,"frozenset({'cluster_52', 'decade_1920'})"
0.00014003587946317055,"frozenset({'cluster_19', 'decade_1920'})"
0.00013625112596416596,"frozenset({'cluster_70', 'decade_1920'})"
0.00012111211196814751,"frozenset({'cluster_43', 'decade_1920'})"
0.0001589596469581936,"frozenset({'decade_1920', 'cluster_38'})"
0.00017031390745520745,"frozenset({'cluster_32', 'decade_1920'})"
0.0002460089774352996,"frozenset({'decade_1920', 'cluster_77'})"
0.0001930224284492351,"frozenset({'decade_1920', 'cluster_59'})"
0.00010597309797212908,"frozenset({'cluster_11', 'decade_1920'})"
0.00010597309797212908,"frozenset({'decade_1430', 'cluster_75'})"
0.0001476053864611798,"frozenset({'decade_1430', 'cluster_83'})"
0.00010975785147113369,"frozenset({'cluster_19', 'decade_1430'})"
0.0001173273584691429,"frozenset({'decade_1430', 'cluster_91'})"
0.00016652915395620283,"frozenset({'cluster_14', 'decade_1430'})"
0.00010218834447312447,"frozenset({'decade_1430', 'cluster_38'})"
0.0001589596469581936,"frozenset({'cluster_25', 'decade_1430'})"
0.00010597309797212908,"frozenset({'decade_1430', 'cluster_15'})"
0.004958027083696039,"frozenset({'decade_2010', 'cluster_50'})"
0.0016312287580709868,"frozenset({'decade_2000', 'cluster_50'})"
0.00013625112596416596,"frozenset({'decade_1890', 'cluster_50'})"
0.0013057399571565903,"frozenset({'decade_2010', 'cluster_44'})"
0.00025357848443330886,"frozenset({'cluster_44', 'decade_2000'})"
0.0010143139377332354,"frozenset({'cluster_45', 'decade_2010'})"
0.00018545292145122588,"frozenset({'cluster_45', 'decade_2000'})"
0.0015176861531008485,"frozenset({'decade_2010', 'cluster_78'})"
0.0003519820754074287,"frozenset({'decade_2000', 'cluster_78'})"
0.0009348341142541386,"frozenset({'decade_2010', 'cluster_58'})"
0.00023843947043729043,"frozenset({'cluster_58', 'decade_2000'})"
0.0010256681982302493,"frozenset({'decade_2010', 'cluster_20'})"
0.0001892376749502305,"frozenset({'cluster_20', 'decade_2000'})"
0.00010975785147113369,"frozenset({'decade_1690', 'cluster_82'})"
0.0001589596469581936,"frozenset({'decade_1580', 'cluster_24'})"
0.0003746905964014564,"frozenset({'cluster_68', 'decade_2000'})"
0.0013057399571565903,"frozenset({'cluster_68', 'decade_2010'})"
0.00010597309797212908,"frozenset({'cluster_1', 'decade_1320'})"
0.0001476053864611798,"frozenset({'decade_1680', 'cluster_82'})"
